loan_id,application_id,customer_id,disbursement_date,principal_amount,interest_rate,tenure_months,emi_amount,loan_status,current_outstanding,days_past_due,default_flag,write_off_flag,closure_date
LOAN00017054,APP00027580,CUST0007486,2026-06-29,53500.0,21.85,9,6498.65,Active,53500.0,0,0,0,
LOAN00017055,APP00027581,CUST0021707,2025-05-26,103000.0,29.34,18,7142.03,Active,33233.3,0,0,0,
LOAN00017056,APP00027582,CUST0012919,2026-06-18,48000.0,17.14,9,5721.42,Active,48000.0,0,0,0,
LOAN00017057,APP00027583,CUST0010447,2026-06-17,14500.0,19.75,3,4993.3,Active,14500.0,0,0,0,
LOAN00017058,APP00027586,CUST0001267,2025-12-14,155500.0,26.77,12,14913.26,Active,82888.73,0,0,0,
LOAN00017059,APP00027587,CUST0015251,2025-07-11,60500.0,26.98,18,4124.12,Active,36391.46,88,0,0,
LOAN00017060,APP00027588,CUST0017512,2026-04-06,3000.0,27.83,1,3069.57,Closed,0.0,0,0,0,2026-05-09
LOAN00017061,APP00027589,CUST0024079,2025-10-01,332000.0,20.73,12,30870.77,Active,144752.97,23,0,0,
LOAN00017062,APP00027590,CUST0011713,2025-06-07,67000.0,18.29,12,6151.81,Closed,0.0,0,0,0,2026-06-19
LOAN00017063,APP00027591,CUST0014724,2026-01-28,15000.0,22.93,2,7715.65,Active,10806.87,75,0,0,
LOAN00017064,APP00027592,CUST0006963,2025-10-13,151500.0,27.1,12,14554.03,Active,75645.64,53,0,0,
LOAN00017065,APP00027593,CUST0011150,2024-09-16,216500.0,26.67,9,26807.03,Closed,0.0,0,0,0,2025-07-02
LOAN00017066,APP00027595,CUST0008606,2024-09-27,20500.0,22.76,1,20888.82,Closed,0.0,0,0,0,2024-11-07
LOAN00017067,APP00027596,CUST0010236,2025-08-13,206000.0,24.47,6,36824.94,Active,55866.0,0,0,0,
LOAN00017068,APP00027597,CUST0015366,2024-11-09,17500.0,20.76,1,17802.75,Closed,0.0,0,0,0,2024-12-11
LOAN00017069,APP00027598,CUST0000375,2025-03-14,221500.0,28.46,24,12209.78,Defaulted,133437.25,201,1,0,
LOAN00017070,APP00027600,CUST0017903,2026-06-28,31500.0,21.72,3,10882.37,Active,31500.0,0,0,0,
LOAN00017071,APP00027602,CUST0013384,2026-04-13,37000.0,18.39,3,12713.27,Active,12521.37,0,0,0,
LOAN00017072,APP00027603,CUST0022756,2025-02-10,38000.0,21.07,6,6728.19,Closed,0.0,0,0,0,2025-08-24
LOAN00017073,APP00027604,CUST0003487,2026-06-24,14500.0,26.37,3,5047.3,Active,14500.0,0,0,0,
LOAN00017074,APP00027607,CUST0007273,2024-05-23,240000.0,20.16,24,12233.76,Closed,0.0,0,0,0,2026-06-06
LOAN00017075,APP00027609,CUST0024554,2024-10-22,104500.0,21.51,9,12676.4,Active,15441.44,37,0,0,
LOAN00017076,APP00027613,CUST0015683,2025-12-08,57500.0,19.53,12,5313.56,Active,39594.48,39,0,0,
LOAN00017077,APP00027614,CUST0009980,2024-08-17,59500.0,24.29,9,7298.08,Closed,0.0,0,0,0,2025-05-20
LOAN00017078,APP00027615,CUST0021514,2026-04-04,17000.0,26.01,3,5914.07,Defaulted,18933.5,158,1,0,
LOAN00017079,APP00027616,CUST0010169,2026-05-25,49500.0,23.41,3,17147.92,Active,33317.74,0,0,0,
LOAN00017080,APP00027619,CUST0024042,2026-02-16,35500.0,24.78,18,2381.48,Active,33850.36,78,0,0,
LOAN00017081,APP00027620,CUST0011207,2024-11-19,19500.0,22.13,18,1282.94,Closed,0.0,0,0,0,2026-06-02
LOAN00017082,APP00027622,CUST0006773,2025-09-09,5000.0,25.85,1,5107.71,Closed,0.0,0,0,0,2025-10-17
LOAN00017083,APP00027623,CUST0024657,2025-10-25,119000.0,26.33,24,6430.9,Active,85988.62,0,0,0,
LOAN00017084,APP00027624,CUST0013052,2026-03-13,93500.0,17.58,18,5947.14,Active,79565.75,0,0,0,
LOAN00017085,APP00027625,CUST0022162,2025-11-14,23500.0,20.71,1,23905.57,Closed,0.0,0,0,0,2025-12-16
LOAN00017086,APP00027627,CUST0023796,2025-04-16,46000.0,21.29,6,8149.71,Closed,0.0,0,0,0,2025-10-30
LOAN00017087,APP00027628,CUST0022244,2026-06-13,75000.0,30.34,12,7324.08,Active,75000.0,0,0,0,
LOAN00017088,APP00027632,CUST0012082,2025-05-12,45500.0,19.88,2,23316.89,Active,27462.57,0,0,0,
LOAN00017089,APP00027633,CUST0002663,2025-06-13,74000.0,19.97,18,4791.41,Active,27145.59,0,0,0,
LOAN00017090,APP00027634,CUST0002234,2025-10-15,38000.0,24.24,12,3597.68,Active,19373.02,55,0,0,
LOAN00017091,APP00027635,CUST0005304,2025-12-01,275500.0,25.55,6,49398.47,Closed,0.0,0,0,0,2026-06-08
LOAN00017092,APP00027636,CUST0024391,2026-06-23,67500.0,19.94,12,6250.89,Active,67500.0,0,0,0,
LOAN00017093,APP00027637,CUST0003561,2026-06-17,201500.0,24.56,24,10709.93,Active,201500.0,0,0,0,
LOAN00017094,APP00027638,CUST0011638,2026-03-13,165500.0,25.76,12,15790.92,Defaulted,125182.6,143,1,0,
LOAN00017095,APP00027639,CUST0002060,2025-04-02,124000.0,24.3,12,11743.4,Closed,0.0,0,0,0,2026-04-05
LOAN00017096,APP00027640,CUST0024832,2025-12-22,7500.0,27.71,3,2616.34,Defaulted,8277.62,189,1,0,
LOAN00017097,APP00027644,CUST0020817,2025-12-19,17500.0,23.74,6,3121.92,Closed,0.0,0,0,0,2026-06-21
LOAN00017098,APP00027646,CUST0001156,2026-06-17,143500.0,22.37,36,5507.84,Active,143500.0,0,0,0,
LOAN00017099,APP00027647,CUST0017438,2026-05-28,53500.0,20.61,1,54418.86,Active,0.0,0,0,0,
LOAN00017100,APP00027649,CUST0008172,2026-04-08,97000.0,19.09,9,11653.09,Active,84049.62,15,0,0,
LOAN00017101,APP00027650,CUST0002728,2026-05-28,40500.0,19.04,1,41142.6,Active,0.0,0,0,0,
LOAN00017102,APP00027651,CUST0013454,2026-04-09,50500.0,21.58,9,6127.63,Active,39967.19,0,0,0,
LOAN00017103,APP00027655,CUST0010573,2026-01-24,129500.0,18.89,36,4739.76,Active,115561.97,0,0,0,
LOAN00017104,APP00027657,CUST0008254,2026-04-03,37500.0,22.69,9,4570.42,Active,29704.27,0,0,0,
LOAN00017105,APP00027661,CUST0001815,2026-02-02,98500.0,25.05,9,12118.22,Defaulted,93086.75,189,1,0,
LOAN00017106,APP00027663,CUST0004487,2026-07-01,156000.0,22.28,9,18981.9,Active,156000.0,0,0,0,
LOAN00017107,APP00027664,CUST0013828,2025-10-18,46000.0,20.57,1,46788.52,Closed,0.0,0,0,0,2025-11-18
LOAN00017108,APP00027665,CUST0006753,2026-06-28,10500.0,27.63,2,5432.01,Active,10500.0,0,0,0,
LOAN00017109,APP00027667,CUST0005502,2025-03-15,187000.0,28.1,12,18055.77,Closed,0.0,0,0,0,2026-03-30
LOAN00017110,APP00027668,CUST0017332,2026-01-18,166500.0,29.5,24,9266.69,Active,139328.69,0,0,0,
LOAN00017111,APP00027670,CUST0016512,2025-06-17,50000.0,17.44,2,25546.31,Closed,0.0,0,0,0,2025-08-18
LOAN00017112,APP00027674,CUST0016142,2024-08-16,57500.0,17.42,24,2854.55,Active,5587.09,0,0,0,
LOAN00017113,APP00027677,CUST0015675,2026-06-09,33000.0,27.89,18,2264.4,Active,33000.0,0,0,0,
LOAN00017114,APP00027680,CUST0023877,2025-10-15,47500.0,24.46,12,4502.16,Active,17127.09,0,0,0,
LOAN00017115,APP00027683,CUST0019041,2026-05-25,178500.0,20.71,18,11621.25,Active,169959.36,0,0,0,
LOAN00017116,APP00027684,CUST0010032,2026-03-09,42500.0,17.59,2,21718.37,Closed,0.0,0,0,0,2026-05-29
LOAN00017117,APP00027685,CUST0009629,2026-01-12,17000.0,24.82,2,8764.61,Defaulted,18336.67,138,1,0,
LOAN00017118,APP00027689,CUST0005004,2025-02-22,30500.0,18.18,2,15597.42,Closed,0.0,0,0,0,2025-05-02
LOAN00017119,APP00027691,CUST0014176,2025-12-10,20500.0,26.66,12,1964.96,Active,15352.39,78,0,0,
LOAN00017120,APP00027692,CUST0017026,2025-08-05,30500.0,17.55,9,3641.5,Closed,0.0,0,0,0,2026-05-26
LOAN00017121,APP00027693,CUST0013103,2025-09-24,21000.0,29.95,12,2046.71,Defaulted,14688.08,203,1,0,
LOAN00017122,APP00027695,CUST0019870,2026-04-09,15500.0,19.38,1,15750.32,Closed,0.0,0,0,0,2026-05-09
LOAN00017123,APP00027696,CUST0017561,2025-11-30,64000.0,18.57,24,3212.8,Active,49197.86,14,0,0,
LOAN00017124,APP00027698,CUST0009445,2026-01-07,207500.0,27.98,6,37459.81,Active,55018.98,13,0,0,
LOAN00017125,APP00027699,CUST0005435,2026-06-03,40000.0,25.11,6,7163.34,Active,40000.0,0,0,0,
LOAN00017126,APP00027700,CUST0006881,2026-06-08,6000.0,20.96,12,558.57,Active,6000.0,0,0,0,
LOAN00017127,APP00027702,CUST0010598,2025-07-06,15500.0,22.23,6,2753.39,Closed,0.0,0,0,0,2026-01-20
LOAN00017128,APP00027704,CUST0011559,2026-06-10,22000.0,22.64,1,22415.07,Active,22000.0,0,0,0,
LOAN00017129,APP00027705,CUST0004869,2025-04-08,4500.0,27.41,1,4602.79,Defaulted,4112.68,161,1,0,
LOAN00017130,APP00027706,CUST0020589,2025-03-16,227500.0,27.09,24,12381.88,Defaulted,114138.5,214,1,0,
LOAN00017131,APP00027707,CUST0004946,2026-06-07,105000.0,21.34,12,9794.09,Active,105000.0,0,0,0,
LOAN00017132,APP00027708,CUST0007767,2025-01-06,86500.0,30.3,24,4849.83,Defaulted,51230.9,189,1,0,
LOAN00017133,APP00027710,CUST0024411,2025-10-18,74000.0,22.55,6,13157.09,Closed,0.0,0,0,0,2026-05-08
LOAN00017134,APP00027711,CUST0003225,2026-01-03,52000.0,29.1,24,2883.43,Defaulted,41300.14,187,1,0,
LOAN00017135,APP00027713,CUST0005179,2026-04-24,54000.0,20.84,6,9554.9,Active,45420.22,14,0,0,
LOAN00017136,APP00027714,CUST0021046,2026-06-29,14000.0,21.54,6,2482.1,Active,14000.0,0,0,0,
LOAN00017137,APP00027716,CUST0016567,2024-05-29,12000.0,26.04,1,12260.4,Closed,0.0,0,0,0,2024-07-10
LOAN00017138,APP00027719,CUST0010620,2026-01-02,64500.0,29.46,12,6270.8,Active,46491.64,56,0,0,
LOAN00017139,APP00027720,CUST0024838,2026-02-22,23000.0,21.56,6,4077.96,Active,7941.28,0,0,0,
LOAN00017140,APP00027721,CUST0015219,2026-07-03,48000.0,29.49,6,8702.02,Active,48000.0,0,0,0,
LOAN00017141,APP00027724,CUST0003635,2025-04-03,117000.0,29.03,6,21183.96,Defaulted,70962.2,218,1,0,
LOAN00017142,APP00027725,CUST0005074,2026-05-22,47500.0,28.25,36,1971.19,Active,46647.04,0,0,0,
LOAN00017143,APP00027727,CUST0013583,2025-07-20,3500.0,27.19,2,1809.7,Closed,0.0,0,0,0,2025-09-29
LOAN00017144,APP00027728,CUST0018092,2026-06-05,116500.0,26.47,12,11155.92,Active,116500.0,0,0,0,
LOAN00017145,APP00027729,CUST0015728,2026-06-17,34000.0,20.45,1,34579.42,Active,34000.0,0,0,0,
LOAN00017146,APP00027730,CUST0006078,2024-11-25,29500.0,26.36,6,5301.52,Closed,0.0,0,0,0,2025-06-02
LOAN00017147,APP00027731,CUST0009566,2026-04-20,204000.0,28.15,24,11212.85,Active,196090.18,29,0,0,
LOAN00017148,APP00027732,CUST0001340,2026-04-13,21500.0,24.64,9,2640.79,Defaulted,18247.64,106,1,0,
LOAN00017149,APP00027733,CUST0011044,2025-09-15,37000.0,23.2,1,37715.33,Closed,0.0,0,0,0,2025-11-03
LOAN00017150,APP00027734,CUST0016079,2025-10-07,52500.0,24.17,6,9377.09,Closed,0.0,0,0,0,2026-04-22
LOAN00017151,APP00027737,CUST0011176,2025-09-29,41500.0,20.25,6,7330.88,Defaulted,17404.33,143,1,0,
LOAN00017152,APP00027738,CUST0008336,2025-04-05,190500.0,28.03,12,18387.19,Closed,0.0,0,0,0,2026-04-10
LOAN00017153,APP00027739,CUST0003303,2025-07-02,80000.0,18.7,6,14069.93,Closed,0.0,0,0,0,2026-01-07
LOAN00017154,APP00027740,CUST0015502,2026-02-08,92000.0,16.59,6,16083.76,Active,44330.07,19,0,0,
LOAN00017155,APP00027741,CUST0012281,2026-06-18,287000.0,27.7,24,15709.16,Active,287000.0,0,0,0,
LOAN00017156,APP00027743,CUST0002670,2025-11-10,249500.0,23.47,24,13125.43,Active,188281.35,0,0,0,
LOAN00017157,APP00027744,CUST0003199,2024-11-12,176000.0,22.72,6,31307.53,Closed,0.0,0,0,0,2025-05-17
LOAN00017158,APP00027745,CUST0011111,2025-03-08,58000.0,22.59,12,5444.96,Closed,0.0,0,0,0,2026-03-26
LOAN00017159,APP00027747,CUST0022191,2026-06-14,47500.0,20.4,2,24357.33,Active,47500.0,0,0,0,
LOAN00017160,APP00027752,CUST0006062,2024-07-10,100500.0,28.29,12,9713.12,Closed,0.0,0,0,0,2025-07-13
LOAN00017161,APP00027753,CUST0022610,2024-02-15,29000.0,24.17,3,10058.66,Defaulted,11337.87,125,1,0,
LOAN00017162,APP00027754,CUST0014915,2025-09-16,29500.0,20.83,1,30012.07,Closed,0.0,0,0,0,2025-10-24
LOAN00017163,APP00027755,CUST0015890,2025-04-29,9000.0,26.46,1,9198.45,Active,16603.38,0,0,0,
LOAN00017164,APP00027758,CUST0015812,2025-12-23,25000.0,28.12,1,25585.83,Closed,0.0,0,0,0,2026-02-07
LOAN00017165,APP00027760,CUST0011892,2026-05-19,55500.0,18.25,6,9748.56,Active,46595.5,0,0,0,
LOAN00017166,APP00027761,CUST0016257,2025-09-07,24000.0,24.77,6,4293.9,Closed,0.0,0,0,0,2026-03-28
LOAN00017167,APP00027762,CUST0021944,2025-03-13,156500.0,25.79,18,10576.28,Active,41664.06,15,0,0,
LOAN00017168,APP00027764,CUST0003091,2025-05-24,15500.0,27.1,24,843.68,Defaulted,10283.26,187,1,0,
LOAN00017169,APP00027765,CUST0010758,2026-06-26,150500.0,21.4,18,9848.45,Active,150500.0,0,0,0,
LOAN00017170,APP00027766,CUST0009523,2026-03-15,31500.0,27.78,1,32229.22,Active,26273.64,27,0,0,
LOAN00017171,APP00027767,CUST0017291,2026-04-25,38500.0,23.49,18,2558.44,Defaulted,30049.62,115,1,0,
LOAN00017172,APP00027770,CUST0006457,2024-11-07,155000.0,30.57,18,10843.14,Defaulted,27394.0,169,1,0,
LOAN00017173,APP00027771,CUST0020404,2025-07-28,17000.0,24.29,3,5897.6,Defaulted,16934.91,192,1,0,
LOAN00017174,APP00027772,CUST0009639,2026-05-21,212000.0,20.71,24,10863.58,Active,204795.19,0,0,0,
LOAN00017175,APP00027773,CUST0018929,2025-04-02,61000.0,28.58,12,5904.19,Closed,0.0,0,0,0,2026-04-16
LOAN00017176,APP00027774,CUST0021459,2025-04-04,46500.0,19.54,9,5596.38,Closed,0.0,0,0,0,2026-01-16
LOAN00017177,APP00027775,CUST0010897,2026-06-30,237500.0,18.7,12,21853.2,Active,237500.0,0,0,0,
LOAN00017178,APP00027777,CUST0018644,2026-04-20,44000.0,18.58,1,44681.27,Closed,0.0,0,0,0,2026-06-02
LOAN00017179,APP00027778,CUST0008413,2026-01-25,65500.0,15.48,12,5926.77,Active,46006.29,16,0,0,
LOAN00017180,APP00027779,CUST0020348,2025-12-16,137000.0,25.39,36,5475.39,Active,120698.59,0,0,0,
LOAN00017181,APP00027780,CUST0005162,2025-03-18,19000.0,22.65,3,6573.91,Closed,0.0,0,0,0,2025-06-18
LOAN00017182,APP00027783,CUST0006237,2026-03-29,164500.0,23.48,9,20112.13,Active,120230.63,11,0,0,
LOAN00017183,APP00027784,CUST0006325,2026-06-29,186500.0,21.51,18,12214.14,Active,186500.0,0,0,0,
LOAN00017184,APP00027786,CUST0015611,2026-05-17,8000.0,26.74,1,8178.27,Active,0.0,0,0,0,
LOAN00017185,APP00027787,CUST0023767,2026-06-18,368000.0,25.73,24,19775.76,Active,368000.0,0,0,0,
LOAN00017186,APP00027789,CUST0003129,2026-01-18,35000.0,22.53,6,6222.6,Defaulted,14552.05,172,1,0,
LOAN00017187,APP00027790,CUST0017240,2026-01-07,74000.0,24.96,12,7031.83,Active,45370.37,0,0,0,
LOAN00017188,APP00027791,CUST0019483,2025-08-10,96000.0,26.95,36,3916.65,Active,82150.75,47,0,0,
LOAN00017189,APP00027794,CUST0018736,2026-05-06,23500.0,23.9,1,23968.04,Active,0.0,0,0,0,
LOAN00017190,APP00027797,CUST0010820,2025-01-12,39500.0,26.17,12,3776.71,Defaulted,11405.74,218,1,0,
LOAN00017191,APP00027799,CUST0014660,2024-11-25,81500.0,27.99,24,4473.0,Active,24413.08,10,0,0,
LOAN00017192,APP00027804,CUST0010806,2026-06-20,30500.0,20.93,24,1566.21,Active,30500.0,0,0,0,
LOAN00017193,APP00027805,CUST0006234,2025-08-29,24000.0,24.24,6,4287.51,Defaulted,14247.55,91,1,0,
LOAN00017194,APP00027806,CUST0018540,2025-11-21,8000.0,27.32,3,2789.0,Defaulted,3051.58,182,1,0,
LOAN00017195,APP00027807,CUST0005047,2025-05-06,266500.0,26.29,6,47883.99,Closed,0.0,0,0,0,2025-11-25
LOAN00017196,APP00027809,CUST0004438,2026-05-08,64500.0,22.28,12,6045.53,Active,59652.02,0,0,0,
LOAN00017197,APP00027811,CUST0014081,2025-06-30,289000.0,24.27,12,27365.5,Defaulted,54677.12,209,1,0,
LOAN00017198,APP00027812,CUST0006365,2024-06-22,112000.0,19.41,12,10343.47,Closed,0.0,0,0,0,2025-07-05
LOAN00017199,APP00027813,CUST0003657,2026-06-09,25500.0,22.75,1,25983.44,Active,25500.0,0,0,0,
LOAN00017200,APP00027814,CUST0015288,2024-06-08,332000.0,26.91,6,59756.55,Closed,0.0,0,0,0,2024-12-09
LOAN00017201,APP00027818,CUST0010171,2025-12-27,51500.0,18.48,1,52293.1,Closed,0.0,0,0,0,2026-02-11
LOAN00017202,APP00027819,CUST0024544,2025-10-01,27500.0,17.79,6,4824.07,Active,10266.43,0,0,0,
LOAN00017203,APP00027820,CUST0011166,2024-10-19,39000.0,21.75,6,6918.51,Closed,0.0,0,0,0,2025-04-20
LOAN00017204,APP00027821,CUST0005527,2024-12-02,131500.0,21.76,36,5005.73,Active,79146.23,3,0,0,
LOAN00017205,APP00027822,CUST0014290,2025-05-22,49500.0,24.69,6,8854.18,Closed,0.0,0,0,0,2025-11-23
LOAN00017206,APP00027823,CUST0017258,2026-06-11,18500.0,18.68,1,18787.98,Active,18500.0,0,0,0,
LOAN00017207,APP00027824,CUST0000918,2025-01-30,140000.0,22.82,12,13158.53,Closed,0.0,0,0,0,2026-02-05
LOAN00017208,APP00027825,CUST0004833,2026-06-18,42500.0,24.74,3,14754.78,Active,42500.0,0,0,0,
LOAN00017209,APP00027826,CUST0004030,2026-02-25,33000.0,27.71,18,2261.45,Defaulted,26218.56,151,1,0,
LOAN00017210,APP00027830,CUST0024836,2025-06-27,23500.0,20.74,1,23906.16,Active,49227.67,34,0,0,
LOAN00017211,APP00027831,CUST0024240,2025-09-05,73000.0,15.6,9,8647.41,Closed,0.0,0,0,0,2026-06-21
LOAN00017212,APP00027833,CUST0009915,2024-12-25,432000.0,19.88,36,16028.27,Active,247710.85,0,0,0,
LOAN00017213,APP00027834,CUST0016147,2026-03-09,21000.0,24.3,6,3752.21,Active,12192.81,11,0,0,
LOAN00017214,APP00027837,CUST0018623,2025-09-09,76500.0,29.97,9,9596.32,Closed,0.0,0,0,0,2026-06-24
LOAN00017215,APP00027840,CUST0006058,2026-05-24,29000.0,19.16,3,9976.99,Active,19486.04,0,0,0,
LOAN00017216,APP00027842,CUST0003378,2026-05-03,47000.0,19.05,2,24061.06,Active,23685.06,0,0,0,
LOAN00017217,APP00027843,CUST0008603,2024-10-14,54000.0,19.13,1,54860.85,Closed,0.0,0,0,0,2024-11-18
LOAN00017218,APP00027847,CUST0002316,2026-02-11,12500.0,24.28,1,12752.92,Closed,0.0,0,0,0,2026-03-14
LOAN00017219,APP00027849,CUST0011249,2024-04-12,86500.0,27.47,12,8325.35,Closed,0.0,0,0,0,2025-04-20
LOAN00017220,APP00027850,CUST0020399,2026-04-29,60000.0,22.89,24,3139.12,Defaulted,68633.87,207,1,0,
LOAN00017221,APP00027851,CUST0001431,2025-01-17,10500.0,24.32,3,3642.82,Closed,0.0,0,0,0,2025-05-03
LOAN00017222,APP00027852,CUST0007884,2026-05-16,65000.0,21.86,1,66184.08,Active,0.0,0,0,0,
LOAN00017223,APP00027853,CUST0017267,2025-11-21,237000.0,25.08,9,29161.02,Active,56543.26,0,0,0,
LOAN00017224,APP00027855,CUST0016646,2026-06-05,101000.0,25.12,36,4022.16,Active,101000.0,0,0,0,
LOAN00017225,APP00027857,CUST0007765,2026-02-16,313500.0,25.84,12,29924.3,Active,244761.69,15,0,0,
LOAN00017226,APP00027858,CUST0012378,2026-04-22,29500.0,24.03,3,10229.76,Active,10028.93,0,0,0,
LOAN00017227,APP00027860,CUST0005345,2026-06-16,86000.0,27.5,9,10683.52,Active,86000.0,0,0,0,
LOAN00017228,APP00027861,CUST0021351,2025-09-01,6000.0,18.12,6,1053.51,Closed,0.0,0,0,0,2026-03-13
LOAN00017229,APP00027862,CUST0005640,2026-06-18,160500.0,24.08,24,8492.22,Active,160500.0,0,0,0,
LOAN00017230,APP00027863,CUST0023321,2025-12-30,41000.0,20.91,3,14145.69,Closed,0.0,0,0,0,2026-04-12
LOAN00017231,APP00027867,CUST0011733,2025-11-03,59000.0,20.31,1,59998.57,Closed,0.0,0,0,0,2025-12-10
LOAN00017232,APP00027868,CUST0006659,2026-04-24,43000.0,28.45,6,7772.96,Defaulted,40811.81,142,1,0,
LOAN00017233,APP00027870,CUST0013247,2025-12-13,75500.0,21.13,6,13370.11,Closed,0.0,0,0,0,2026-06-30
LOAN00017234,APP00027871,CUST0023937,2026-04-13,179000.0,22.51,24,9331.33,Active,166940.77,0,0,0,
LOAN00017235,APP00027875,CUST0024920,2026-06-18,274500.0,24.06,24,14521.34,Active,274500.0,0,0,0,
LOAN00017236,APP00027876,CUST0001073,2026-07-01,68000.0,26.7,24,3687.52,Active,68000.0,0,0,0,
LOAN00017237,APP00027877,CUST0020311,2025-09-21,185000.0,24.49,6,33072.8,Closed,0.0,0,0,0,2026-04-11
LOAN00017238,APP00027881,CUST0000844,2025-08-22,181000.0,24.74,24,9636.65,Active,116158.94,0,0,0,
LOAN00017239,APP00027889,CUST0004290,2025-10-24,16500.0,23.92,1,16828.9,Closed,0.0,0,0,0,2025-12-13
LOAN00017240,APP00027890,CUST0001518,2025-10-17,85000.0,25.3,18,5723.82,Active,65778.68,85,0,0,
LOAN00017241,APP00027892,CUST0021801,2026-06-07,154500.0,19.13,12,14247.78,Active,154500.0,0,0,0,
LOAN00017242,APP00027894,CUST0003418,2025-12-01,73000.0,28.36,24,4020.26,Active,58390.16,0,0,0,
LOAN00017243,APP00027898,CUST0007873,2026-06-20,257500.0,25.14,18,17319.59,Active,257500.0,0,0,0,
LOAN00017244,APP00027900,CUST0005764,2026-04-16,8000.0,18.59,3,2749.71,Active,2707.77,0,0,0,
LOAN00017245,APP00027904,CUST0003615,2026-06-07,43000.0,20.83,12,4000.38,Active,43000.0,0,0,0,
LOAN00017246,APP00027905,CUST0010047,2026-03-27,138000.0,22.74,36,5323.26,Active,129720.59,0,0,0,
LOAN00017247,APP00027906,CUST0018808,2025-06-22,138000.0,27.25,36,5652.4,Active,116006.3,87,0,0,
LOAN00017248,APP00027907,CUST0009141,2025-08-25,174500.0,24.89,24,9303.7,Active,112047.27,0,0,0,
LOAN00017249,APP00027909,CUST0019268,2026-04-09,295500.0,18.56,9,35424.39,Active,249289.39,16,0,0,
LOAN00017250,APP00027910,CUST0023471,2026-06-19,350500.0,25.45,24,18785.95,Active,350500.0,0,0,0,
LOAN00017251,APP00027911,CUST0017105,2025-04-03,19000.0,20.78,6,3361.34,Closed,0.0,0,0,0,2025-10-16
LOAN00017252,APP00027912,CUST0019046,2026-06-07,16500.0,21.94,2,8476.94,Active,16500.0,0,0,0,
LOAN00017253,APP00027913,CUST0010067,2026-06-19,20000.0,18.51,6,3515.59,Active,20000.0,0,0,0,
LOAN00017254,APP00027915,CUST0019165,2025-06-09,11000.0,28.66,2,5697.81,Defaulted,4652.5,102,1,0,
LOAN00017255,APP00027916,CUST0022979,2025-12-02,7500.0,25.88,3,2608.6,Defaulted,4754.75,91,1,0,
LOAN00017256,APP00027917,CUST0006266,2026-04-05,60000.0,27.95,18,4118.88,Active,65966.77,85,0,0,
LOAN00017257,APP00027920,CUST0005162,2025-05-26,42000.0,18.39,6,7380.22,Closed,0.0,0,0,0,2025-12-15
LOAN00017258,APP00027923,CUST0021184,2025-08-24,47000.0,23.22,12,4426.58,Active,15682.45,50,0,0,
LOAN00017259,APP00027924,CUST0002880,2025-01-09,122000.0,24.21,18,8150.18,Active,11869.47,22,0,0,
LOAN00017260,APP00027925,CUST0015173,2025-02-24,7500.0,28.87,3,2621.24,Defaulted,5298.01,92,1,0,
LOAN00017261,APP00027926,CUST0005279,2025-11-07,78500.0,24.8,12,7453.35,Active,43304.37,6,0,0,
LOAN00017262,APP00027927,CUST0000863,2025-11-04,118000.0,27.78,24,6463.62,Defaulted,97609.26,122,1,0,
LOAN00017263,APP00027929,CUST0019319,2026-05-01,93500.0,17.15,18,5928.02,Active,88908.25,0,0,0,
LOAN00017264,APP00027930,CUST0020005,2025-09-14,120000.0,24.93,12,11401.23,Active,38587.66,19,0,0,
LOAN00017265,APP00027932,CUST0024172,2025-05-08,30500.0,27.92,12,2942.24,Closed,0.0,0,0,0,2026-05-16
LOAN00017266,APP00027933,CUST0001758,2025-11-26,38500.0,25.58,24,2066.02,Active,31579.36,13,0,0,
LOAN00017267,APP00027935,CUST0010385,2025-09-09,186500.0,26.83,18,12699.37,Active,102498.25,0,0,0,
LOAN00017268,APP00027938,CUST0002247,2026-03-31,98500.0,26.89,24,5350.96,Active,88855.87,0,0,0,
LOAN00017269,APP00027941,CUST0003053,2025-02-12,214500.0,23.77,12,20259.17,Closed,0.0,0,0,0,2026-02-16
LOAN00017270,APP00027942,CUST0007958,2025-03-18,22500.0,25.84,3,7825.29,Closed,0.0,0,0,0,2025-06-30
LOAN00017271,APP00027943,CUST0001146,2025-05-30,189500.0,25.16,24,10129.12,Active,98589.3,0,0,0,
LOAN00017272,APP00027944,CUST0018336,2024-05-02,36500.0,19.23,3,12558.67,Closed,0.0,0,0,0,2024-08-09
LOAN00017273,APP00027945,CUST0000177,2024-12-05,401500.0,24.46,6,71770.87,Closed,0.0,0,0,0,2025-06-26
LOAN00017274,APP00027946,CUST0003057,2026-01-02,42500.0,18.93,6,7479.52,Active,7363.38,0,0,0,
LOAN00017275,APP00027947,CUST0004725,2026-06-30,93000.0,18.72,24,4675.36,Active,93000.0,0,0,0,
LOAN00017276,APP00027951,CUST0008826,2025-06-08,20000.0,19.95,9,2411.0,Closed,0.0,0,0,0,2026-03-20
LOAN00017277,APP00027953,CUST0008154,2026-05-03,25500.0,16.75,3,8738.39,Active,17117.55,0,0,0,
LOAN00017278,APP00027954,CUST0006052,2026-03-09,23500.0,18.82,3,8080.31,Closed,0.0,0,0,0,2026-06-26
LOAN00017279,APP00027955,CUST0014538,2025-10-17,17000.0,28.27,3,5935.73,Defaulted,4968.6,160,1,0,
LOAN00017280,APP00027956,CUST0001334,2025-01-19,8000.0,22.44,12,750.45,Closed,0.0,0,0,0,2026-02-08
