loan_id,application_id,customer_id,state,city,gender,employment_type,occupation_category,income_band,monthly_income,credit_score,debt_to_income_ratio,acquisition_channel,loan_product,purpose_category,risk_band,underwriting_score,disbursement_date,principal_amount,interest_rate,tenure_months,emi_amount,loan_status,current_outstanding,days_past_due,delinquency_bucket,default_flag,write_off_flag,total_due_amount,total_paid_amount,repayment_completion_rate,missed_payment_count,partial_payment_count,late_payment_count,avg_days_late,max_days_late,pd_score,lgd,ead,expected_credit_loss,par30_flag,par60_flag,par90_flag,risk_priority_score,risk_priority_band,total_contact_attempts,total_recovered_amount,promise_to_pay_count,last_action_date,last_contact_attempt_number,expected_recoverable_value,collections_priority_score,recommended_next_action
LOAN00016877,APP00027299,CUST0005442,Karnataka,Mysuru,Male,Gig Worker,Freelance Services,Low Income,12048,637,0.387,Website,Salary Advance,Rent Payment,High,46.59,2025-10-18,5500.0,25.35,3,1911.33,Active,957.07,47,31-60 DPD,0,0,5733.99,5102.3,0.8898,0,1,0,15.0,42,0.24,0.45,957.07,103.36,1,0,0,22.83,Low Priority,5.0,1247.73,1.0,2026-04-29,5.0,557.97,12.84,Priority phone call
LOAN00004914,APP00007861,CUST0004016,Maharashtra,Nagpur,Male,Salaried,Finance and Accounting,Mass Market,43309,626,0.529,Website,Personal Loan,Travel,Critical,37.07,2024-12-14,26000.0,30.47,24,1460.03,Active,10735.87,51,31-60 DPD,0,0,26280.54,14639.61,0.5571,4,5,4,28.38888888888889,111,0.2841,0.45,10735.87,1372.53,1,0,0,25.09,Low Priority,17.0,39110.05,3.0,2026-06-28,17.0,6967.58,12.83,Priority phone call
LOAN00009994,APP00016001,CUST0003838,Gujarat,Rajkot,Male,Salaried,Healthcare,Upper Mass,73436,780,0.195,DSA Agent,Consumer Durable Loan,Laptop,Low,92.19,2025-05-24,8000.0,14.28,9,942.61,Active,644.65,47,31-60 DPD,0,0,8483.49,7366.2300000000005,0.8683,1,1,4,23.666666666666668,98,0.24,0.45,644.65,69.62,1,0,0,22.82,Low Priority,11.0,5750.48,4.0,2026-05-26,11.0,418.38,12.82,Priority phone call
LOAN00003004,APP00004823,CUST0005696,Karnataka,Mysuru,Female,Self-employed,Sales and Retail,Upper Mass,53881,792,0.02,Partner Marketplace,Consumer Durable Loan,Furniture,Low,91.05,2026-02-08,21500.0,16.46,6,3757.32,Active,11721.05,31,31-60 DPD,0,0,15029.28,7514.64,0.5,1,1,0,8.75,32,0.24,0.45,11721.05,1265.87,1,0,0,23.14,Low Priority,2.0,1959.24,0.0,2026-05-22,2.0,6446.58,12.82,Priority phone call
LOAN00013635,APP00021968,CUST0007256,Gujarat,Rajkot,Male,Salaried,Manufacturing,Mass Market,42304,629,0.796,DSA Agent,Personal Loan,Family Event,Critical,41.09,2026-04-20,39000.0,27.06,24,2122.02,Active,38322.45,28,31-60 DPD,0,0,4244.04,2122.02,0.5,0,0,1,0.0,0,0.3552,0.45,38322.45,6125.46,0,0,0,17.08,Low Priority,2.0,3926.22,1.0,2026-06-23,2.0,22341.99,12.81,Digital reminder + payment link
LOAN00014782,APP00023872,CUST0024845,Karnataka,Mysuru,Male,Salaried,Sales and Retail,Upper Mass,75703,651,0.493,Website,Salary Advance,Emergency Expense,Critical,44.66,2026-04-29,17500.0,26.2,6,3143.56,Active,18280.81,43,31-60 DPD,0,0,6287.12,0.0,0.0,0,0,1,0.0,0,0.2571,0.45,18280.81,2115.0,1,0,0,24.09,Low Priority,4.0,5788.64,0.0,2026-06-17,4.0,10054.45,12.79,Priority phone call
LOAN00020101,APP00032488,CUST0002784,Andhra Pradesh,Guntur,Male,Self-employed,Sales and Retail,Mass Market,35965,763,0.068,Mobile App,Business Micro-loan,Working Capital,High,56.87,2026-04-27,164000.0,26.47,18,11138.11,Active,159125.04,8,1-30 DPD,0,0,22276.22,22276.22,1.0,0,0,0,2.0,2,0.1395,0.45,159125.04,9989.07,0,0,0,10.83,Low Priority,0.0,0.0,0.0,No Prior Contact,0.0,87518.77,12.78,Digital reminder + payment link
LOAN00003015,APP00004841,CUST0012185,Telangana,Warangal,Male,Small Business Owner,Small Business,Affluent,101357,745,0.088,Partner Marketplace,Personal Loan,Travel,Medium,72.82,2025-11-16,456500.0,22.16,12,42760.99,Active,249036.81,6,1-30 DPD,0,0,299326.93,189215.88,0.6321,1,2,0,14.714285714285714,64,0.0842,0.45,249036.81,9436.0,0,0,0,10.92,Low Priority,3.0,85845.86,0.0,2026-06-06,3.0,136970.25,12.78,Digital reminder + payment link
LOAN00003676,APP00005863,CUST0024796,Rajasthan,Jodhpur,Female,Salaried,Manufacturing,Low Income,15709,557,0.582,Referral,Personal Loan,Debt Consolidation,Critical,23.12,2025-10-04,10500.0,29.44,24,584.06,Active,8340.5,27,1-30 DPD,0,0,4672.48,4672.48,1.0,0,0,5,8.125,23,0.3637,0.45,8340.5,1365.05,0,0,0,16.61,Low Priority,4.0,1197.85,3.0,2026-06-30,4.0,5412.98,12.78,Digital reminder + payment link
LOAN00015843,APP00025611,CUST0021494,Karnataka,Hubballi,Female,Salaried,Finance and Accounting,Upper Mass,95251,687,0.398,Referral,Personal Loan,Home Improvement,Medium,66.28,2025-09-22,259000.0,22.14,24,13454.36,Active,183161.8,8,1-30 DPD,0,0,121089.24,113508.17000000001,0.9374,0,1,1,8.555555555555555,57,0.0732,0.45,183161.8,6033.35,0,0,0,8.54,Low Priority,5.0,64746.86,3.0,2026-06-21,5.0,118872.01,12.78,Digital reminder + payment link
LOAN00011389,APP00018283,CUST0012367,Tamil Nadu,Coimbatore,Male,Salaried,IT and Services,Mass Market,45986,653,0.128,Social Media,Consumer Durable Loan,Furniture,Medium,74.55,2024-12-15,71000.0,18.88,24,3574.87,Active,25240.33,51,31-60 DPD,0,0,64347.659999999996,47301.92,0.7351,2,6,6,24.055555555555557,120,0.24,0.45,25240.33,2725.96,1,0,0,23.52,Low Priority,18.0,69918.25,3.0,2026-06-30,18.0,16380.97,12.75,Priority phone call
LOAN00016519,APP00026715,CUST0002662,Delhi,Rohini,Female,Gig Worker,Freelance Services,Upper Mass,69881,675,0.408,Referral,Personal Loan,Medical Expense,High,48.88,2026-04-21,113000.0,25.81,12,10784.46,Active,107490.3,21,1-30 DPD,0,0,21568.92,21568.92,1.0,0,0,1,13.0,25,0.2495,0.45,107490.3,12068.47,0,0,0,14.3,Low Priority,1.0,0.0,0.0,2026-05-10,1.0,59119.67,12.74,Digital reminder + payment link
LOAN00012517,APP00020174,CUST0017511,Kerala,Thrissur,Female,Salaried,Sales and Retail,Upper Mass,65681,703,0.278,Mobile App,Personal Loan,Debt Consolidation,High,52.51,2026-03-19,178000.0,25.06,24,9505.49,Active,168795.48,13,Current,0,0,28516.47,19010.98,0.6667,0,1,1,13.333333333333334,38,0.155,0.45,168795.48,11773.48,0,0,0,11.81,Low Priority,3.0,92365.95,1.0,2026-05-15,3.0,98407.76,12.73,Digital reminder + payment link
LOAN00006222,APP00010037,CUST0013960,Tamil Nadu,Chennai,Male,Salaried,Sales and Retail,Upper Mass,74911,711,0.297,Mobile App,Personal Loan,Medical Expense,Medium,66.89,2025-10-10,245000.0,22.36,36,9402.35,Active,213540.68,7,1-30 DPD,0,0,75218.8,75218.8,1.0,0,0,2,4.375,24,0.0732,0.45,213540.68,7034.03,0,0,0,9.41,Low Priority,3.0,34121.77,1.0,2026-04-25,3.0,124494.22,12.73,Digital reminder + payment link
LOAN00011418,APP00018329,CUST0001390,Maharashtra,Nagpur,Female,Salaried,Sales and Retail,Upper Mass,57380,731,0.165,DSA Agent,Personal Loan,Debt Consolidation,Medium,64.34,2025-10-26,230500.0,22.73,12,21654.57,Active,92181.36,23,1-30 DPD,0,0,173236.56,173236.56,1.0,0,0,5,13.0,30,0.06,0.45,92181.36,2488.9,0,0,0,5.34,Low Priority,4.0,25276.26,4.0,2026-04-27,4.0,59825.7,12.73,Digital reminder + payment link
LOAN00009736,APP00015581,CUST0022323,Tamil Nadu,Madurai,Male,Self-employed,Professional Services,Mass Market,39796,759,0.671,Website,Personal Loan,Debt Consolidation,High,49.34,2026-03-16,133000.0,25.91,24,7159.28,Active,124771.14,17,1-30 DPD,0,0,21477.84,21477.84,1.0,0,0,0,0.6666666666666666,1,0.2481,0.45,124771.14,13930.07,0,0,0,14.74,Low Priority,3.0,0.0,1.0,2026-06-09,3.0,72741.57,12.72,Digital reminder + payment link
LOAN00004987,APP00007982,CUST0004860,Gujarat,Vadodara,Female,Small Business Owner,Small Business,Upper Mass,95068,745,0.19,Mobile App,Personal Loan,Debt Consolidation,Low,78.66,2026-04-13,236500.0,19.0,12,21795.03,Active,215073.21,9,1-30 DPD,0,0,43590.06,21795.03,0.5,0,0,1,0.5,1,0.0347,0.45,215073.21,3358.37,0,0,0,7.72,Low Priority,1.0,0.0,0.0,2026-06-11,1.0,118290.27,12.71,Digital reminder + payment link
LOAN00004564,APP00007297,CUST0000682,Maharashtra,Pune,Male,Salaried,Healthcare,Mass Market,45006,685,0.366,DSA Agent,Personal Loan,Emergency Expense,High,55.09,2026-04-15,158500.0,23.9,18,10564.54,Active,148696.26,18,1-30 DPD,0,0,21129.08,2443.8,0.1157,0,1,1,18.0,36,0.155,0.45,148696.26,10371.56,0,0,0,11.23,Low Priority,1.0,0.0,0.0,2026-06-25,1.0,81782.94,12.7,Digital reminder + payment link
LOAN00015250,APP00024622,CUST0017318,Delhi,Dwarka,Female,Small Business Owner,Small Business,Upper Mass,91951,693,0.812,Mobile App,Personal Loan,Travel,Critical,36.28,2025-09-02,73500.0,25.06,18,4940.76,Active,41756.21,25,1-30 DPD,0,0,44466.840000000004,42228.29,0.9497,0,1,1,9.88888888888889,53,0.4981,0.45,41756.21,9359.45,0,0,0,23.61,Low Priority,6.0,45726.58,2.0,2026-04-11,6.0,25721.83,12.68,Digital reminder + payment link
LOAN00004118,APP00006577,CUST0005918,Karnataka,Mysuru,Female,Salaried,Manufacturing,Upper Mass,54350,668,0.547,Paid Search,Personal Loan,Emergency Expense,High,45.39,2026-04-24,145000.0,24.5,9,17800.08,Active,130459.8,25,31-60 DPD,0,0,35600.16,17800.08,0.5,1,0,1,60.0,103,0.155,0.45,130459.8,9099.57,0,0,0,10.71,Low Priority,1.0,0.0,0.0,2026-06-16,1.0,71752.89,12.66,Digital reminder + payment link
LOAN00010893,APP00017450,CUST0003674,Andhra Pradesh,Visakhapatnam,Female,Small Business Owner,Retail Business,Upper Mass,95955,706,0.36,Website,Business Micro-loan,Inventory Purchase,High,48.57,2025-07-26,244000.0,27.65,12,23505.7,Active,58775.64,40,31-60 DPD,0,0,258562.7,235102.97,0.9093,0,3,3,14.272727272727273,55,0.2587,0.45,58775.64,6842.37,1,0,0,25.32,Low Priority,9.0,177224.92,2.0,2026-06-23,9.0,36205.79,12.66,Priority phone call
LOAN00002171,APP00003489,CUST0007098,Maharashtra,Nagpur,Male,Salaried,Sales and Retail,Upper Mass,76719,738,0.118,Referral,Personal Loan,Family Event,Medium,68.45,2025-12-10,351500.0,21.91,12,32883.2,Active,203180.26,1,1-30 DPD,0,0,197299.19999999998,98649.59999999999,0.5,2,0,2,24.666666666666668,87,0.06,0.45,203180.26,5485.87,0,0,0,8.52,Low Priority,0.0,0.0,0.0,No Prior Contact,0.0,111749.14,12.65,Digital reminder + payment link
LOAN00007638,APP00012254,CUST0018802,Telangana,Nizamabad,Female,Self-employed,Other Services,Upper Mass,63984,638,0.255,Mobile App,Business Micro-loan,Equipment Purchase,High,53.69,2025-12-12,174500.0,28.55,24,9627.02,Active,149020.34,17,1-30 DPD,0,0,57762.12,35714.93,0.6183,2,1,1,40.166666666666664,117,0.2362,0.45,149020.34,15839.37,0,0,0,14.89,Low Priority,4.0,110065.39,1.0,2026-04-24,4.0,86878.86,12.63,Digital reminder + payment link
LOAN00006790,APP00010936,CUST0009114,Telangana,Nizamabad,Female,Contract Worker,Other Services,Upper Mass,55449,618,0.598,Mobile App,Personal Loan,Medical Expense,Critical,9.09,2025-09-22,192000.0,28.8,12,18604.38,Active,63713.66,18,1-30 DPD,0,0,167439.42,162526.12,0.9707,0,1,1,6.111111111111111,31,0.4227,0.45,63713.66,12119.29,0,0,0,20.85,Low Priority,5.0,112327.35,2.0,2026-06-20,5.0,39247.61,12.6,Digital reminder + payment link
LOAN00013172,APP00021233,CUST0001261,Karnataka,Mangaluru,Male,Contract Worker,Sales and Retail,Low Income,20957,633,0.85,DSA Agent,Consumer Durable Loan,Electronics,Critical,13.57,2026-03-08,17000.0,24.79,24,905.53,Active,15755.91,24,1-30 DPD,0,0,2716.59,2716.59,1.0,0,0,0,0.3333333333333333,1,0.4127,0.45,15755.91,2926.11,0,0,0,19.02,Low Priority,0.0,0.0,0.0,No Prior Contact,0.0,8665.75,12.57,Digital reminder + payment link
LOAN00009592,APP00015341,CUST0023709,Tamil Nadu,Coimbatore,Male,Contract Worker,Sales and Retail,Low Income,20676,563,0.431,DSA Agent,Business Micro-loan,Working Capital,Critical,0.0,2024-05-02,87500.0,30.73,24,4925.31,Active,7456.61,8,1-30 DPD,0,0,118207.44,106517.13,0.9011,0,5,6,10.541666666666666,54,0.6442,0.45,7456.61,2161.6,0,0,0,29.2,Low Priority,13.0,61983.41,6.0,2026-04-19,13.0,4839.34,12.57,Digital reminder + payment link
LOAN00001831,APP00002926,CUST0019760,Andhra Pradesh,Visakhapatnam,Male,Salaried,Finance and Accounting,Mass Market,37287,623,0.222,Social Media,Business Micro-loan,Working Capital,Critical,11.45,2026-01-19,126000.0,29.89,24,7037.88,Active,108694.48,21,1-30 DPD,0,0,35189.4,26405.97,0.7504,0,1,2,10.8,39,0.2774,0.45,108694.48,13568.33,0,0,0,15.59,Low Priority,5.0,49073.56,2.0,2026-06-13,5.0,66955.8,12.57,Digital reminder + payment link
LOAN00004227,APP00006759,CUST0014649,Rajasthan,Udaipur,Female,Self-employed,Small Business,Upper Mass,65052,664,0.123,Referral,Consumer Durable Loan,Furniture,Medium,69.45,2026-02-13,23000.0,19.34,12,2123.34,Active,16768.34,30,1-30 DPD,0,0,8493.36,6370.02,0.75,1,0,0,17.0,67,0.24,0.45,16768.34,1810.98,1,0,0,23.28,Low Priority,4.0,0.0,1.0,2026-06-17,4.0,9775.94,12.56,Digital reminder + payment link
LOAN00000573,APP00000934,CUST0000518,Tamil Nadu,Madurai,Male,Salaried,Manufacturing,Upper Mass,57704,686,0.274,Mobile App,Personal Loan,Home Improvement,High,55.25,2025-12-10,260000.0,25.67,12,24796.1,Active,164529.93,19,1-30 DPD,0,0,148776.59999999998,99184.4,0.6667,1,0,4,20.333333333333332,66,0.155,0.45,164529.93,11475.96,0,0,0,11.68,Low Priority,2.0,0.0,0.0,2026-04-09,2.0,90491.46,12.52,Digital reminder + payment link
LOAN00001616,APP00002586,CUST0002139,Gujarat,Rajkot,Male,Self-employed,Transport and Logistics,Upper Mass,74419,692,0.425,Mobile App,Consumer Durable Loan,Mobile Phone,Medium,62.79,2025-08-24,40000.0,19.57,24,2027.44,Active,27471.46,34,31-60 DPD,0,0,20274.4,15197.380000000001,0.7496,2,2,1,20.0,83,0.24,0.45,27471.46,2966.92,1,0,0,23.59,Low Priority,5.0,3806.66,1.0,2026-06-25,5.0,16015.86,12.51,Priority phone call
LOAN00004821,APP00007695,CUST0002956,Gujarat,Rajkot,Male,Self-employed,Transport and Logistics,Upper Mass,83169,702,0.123,Partner Marketplace,Personal Loan,Family Event,High,60.45,2026-04-02,196500.0,24.52,12,18630.45,Active,178432.45,15,1-30 DPD,0,0,37260.9,37260.9,1.0,0,0,0,0.0,0,0.1627,0.45,178432.45,13063.93,0,0,0,12.43,Low Priority,4.0,202862.16999999998,1.0,2026-06-08,4.0,104026.12,12.5,Digital reminder + payment link
LOAN00018779,APP00030406,CUST0015826,Karnataka,Mangaluru,Female,Small Business Owner,Services Business,Upper Mass,75930,730,0.301,Website,Personal Loan,Family Event,Medium,63.58,2026-04-04,193500.0,21.88,18,12707.24,Active,181579.79,11,1-30 DPD,0,0,25414.48,25414.48,1.0,0,0,0,0.0,0,0.1026,0.45,181579.79,8383.54,0,0,0,9.81,Low Priority,1.0,78546.48,0.0,2026-06-26,1.0,99868.88,12.5,Digital reminder + payment link
LOAN00015778,APP00025506,CUST0003034,Tamil Nadu,Salem,Male,Gig Worker,Delivery and Mobility,Mass Market,36466,680,0.263,Website,Consumer Durable Loan,Home Appliance,High,50.38,2025-08-11,25000.0,21.74,18,1640.07,Active,14776.33,39,31-60 DPD,0,0,16400.7,13000.27,0.7927,0,3,4,21.4,45,0.24,0.45,14776.33,1595.84,1,0,0,23.22,Low Priority,5.0,7385.52,1.0,2026-05-07,5.0,8614.6,12.5,Priority phone call
LOAN00018822,APP00030467,CUST0013496,Telangana,Hyderabad,Male,Self-employed,Other Services,Upper Mass,53801,607,0.138,Mobile App,Business Micro-loan,Working Capital,High,52.7,2026-04-16,95500.0,29.2,24,5300.43,Active,92329.68,19,1-30 DPD,0,0,10600.86,10600.86,1.0,0,0,0,0.0,0,0.1937,0.45,92329.68,8047.92,0,0,0,11.36,Low Priority,1.0,28621.43,1.0,2026-05-31,1.0,53828.2,12.49,Digital reminder + payment link
LOAN00000791,APP00001283,CUST0004566,Karnataka,Mysuru,Male,Self-employed,Professional Services,Upper Mass,60392,591,0.376,Partner Marketplace,Personal Loan,Travel,Critical,34.06,2025-12-28,75000.0,27.67,12,7225.85,Active,45581.4,21,1-30 DPD,0,0,43355.100000000006,23393.06,0.5396,1,1,2,22.166666666666668,62,0.4657,0.45,45581.4,9552.27,0,0,0,22.26,Low Priority,2.0,11624.4,0.0,2026-06-29,2.0,25069.77,12.48,Digital reminder + payment link
LOAN00019122,APP00030954,CUST0009850,Karnataka,Mysuru,Other,Small Business Owner,Retail Business,Upper Mass,81024,699,0.745,Paid Search,Salary Advance,Festival Expense,High,48.02,2026-04-24,38500.0,23.6,1,39257.17,Active,81829.48,24,1-30 DPD,0,0,39257.17,0.0,0.0,1,0,0,108.0,108,0.2458,0.45,81829.48,9051.16,0,0,0,13.4,Low Priority,2.0,20380.43,1.0,2026-06-22,2.0,47706.59,12.46,Digital reminder + payment link
LOAN00006338,APP00010223,CUST0007072,Tamil Nadu,Chennai,Male,Self-employed,Sales and Retail,Upper Mass,52365,642,0.22,Partner Marketplace,Business Micro-loan,Equipment Purchase,Critical,17.02,2025-10-31,126000.0,30.18,9,15818.76,Active,22667.68,26,1-30 DPD,0,0,126550.08,106225.93000000001,0.8394,0,1,3,14.125,54,0.3552,0.45,22667.68,3623.2,0,0,0,16.63,Low Priority,3.0,0.0,2.0,2026-06-21,3.0,13963.29,12.46,Digital reminder + payment link
LOAN00000462,APP00000757,CUST0009687,Telangana,Nizamabad,Other,Contract Worker,Sales and Retail,Upper Mass,56631,669,0.457,Mobile App,Consumer Durable Loan,Mobile Phone,High,54.49,2025-10-26,51000.0,23.1,12,4800.35,Active,27360.47,45,31-60 DPD,0,0,38402.8,27816.410000000003,0.7243,0,1,2,5.625,43,0.24,0.45,27360.47,2954.93,1,0,0,23.58,Low Priority,8.0,16139.070000000002,2.0,2026-06-26,8.0,16854.05,12.43,Priority phone call
LOAN00003218,APP00005148,CUST0002397,Karnataka,Bengaluru,Female,Salaried,Healthcare,Upper Mass,60620,684,0.517,Social Media,Salary Advance,Emergency Expense,High,58.46,2025-05-08,32500.0,24.59,1,33165.98,Active,33638.98,51,31-60 DPD,0,0,33165.98,22075.61,0.6656,0,1,0,4.0,4,0.24,0.45,33638.98,3633.01,1,0,0,23.76,Low Priority,9.0,40805.33,2.0,2026-05-22,9.0,20721.61,12.41,Priority phone call
LOAN00020928,APP00033768,CUST0020110,Gujarat,Ahmedabad,Male,Salaried,Manufacturing,Upper Mass,64360,684,0.3,Referral,Personal Loan,Emergency Expense,High,49.52,2026-04-30,183000.0,24.88,36,7264.44,Active,180024.49,12,1-30 DPD,0,0,14528.88,14528.88,1.0,0,0,0,1.5,3,0.155,0.45,180024.49,12556.71,0,0,0,12.13,Low Priority,2.0,30869.78,0.0,2026-06-20,2.0,99013.47,12.41,Digital reminder + payment link
LOAN00020185,APP00032619,CUST0009776,Maharashtra,Nashik,Male,Salaried,IT and Services,Upper Mass,83337,668,0.204,Website,Personal Loan,Education,High,50.7,2026-03-06,215000.0,27.65,12,20711.99,Active,174268.0,27,1-30 DPD,0,0,62135.97,62135.97,1.0,0,0,1,3.6666666666666665,11,0.1271,0.45,174268.0,9967.26,0,0,0,10.71,Low Priority,3.0,75293.69,0.0,2026-06-27,3.0,95847.4,12.41,Digital reminder + payment link
LOAN00010448,APP00016753,CUST0005714,Uttar Pradesh,Ghaziabad,Male,Contract Worker,Other Services,Upper Mass,50601,744,0.114,Mobile App,Consumer Durable Loan,Mobile Phone,Low,79.67,2025-11-11,29500.0,15.87,12,2674.75,Active,18390.93,34,1-30 DPD,0,0,18723.25,14894.23,0.7955,1,1,3,25.142857142857142,86,0.24,0.45,18390.93,1986.22,1,0,0,23.33,Low Priority,3.0,13575.11,0.0,2026-05-24,3.0,10115.01,12.41,Priority phone call
LOAN00007544,APP00012122,CUST0003865,Maharashtra,Pune,Male,Self-employed,Other Services,Upper Mass,82117,728,0.236,DSA Agent,Personal Loan,Travel,Medium,72.63,2025-11-05,257500.0,21.21,18,16826.68,Active,186510.82,15,1-30 DPD,0,0,117786.76000000001,117786.76000000001,1.0,0,0,3,3.4285714285714284,12,0.0768,0.45,186510.82,6445.81,0,0,0,8.8,Low Priority,3.0,43864.88,1.0,2026-01-22,3.0,108735.81,12.41,Digital reminder + payment link
LOAN00018111,APP00029321,CUST0007717,Karnataka,Mysuru,Male,Self-employed,Other Services,Upper Mass,64793,689,0.498,Mobile App,Personal Loan,Family Event,Critical,38.74,2025-11-12,120000.0,26.22,18,8135.03,Active,83124.09,3,1-30 DPD,0,0,56945.21,32540.12,0.5714,1,1,2,16.714285714285715,94,0.3638,0.45,83124.09,13608.24,0,0,0,18.75,Low Priority,0.0,0.0,0.0,No Prior Contact,0.0,45718.25,12.4,Digital reminder + payment link
LOAN00010085,APP00016146,CUST0023725,Rajasthan,Kota,Male,Salaried,Healthcare,Upper Mass,56658,708,0.366,Mobile App,Salary Advance,Unknown,Medium,63.15,2025-07-02,40000.0,21.5,3,13813.94,Active,23801.62,49,31-60 DPD,0,0,41441.82,37233.880000000005,0.8985,0,1,0,0.0,0,0.24,0.45,23801.62,2570.57,1,0,0,23.48,Low Priority,11.0,8448.630000000001,3.0,2026-06-29,11.0,15447.25,12.39,Priority phone call
LOAN00015644,APP00025273,CUST0019219,Madhya Pradesh,Jabalpur,Female,Small Business Owner,Trading,Mass Market,32719,628,0.175,Partner Marketplace,Personal Loan,Family Event,Critical,42.43,2025-11-10,36500.0,27.89,24,2001.38,Active,29954.24,18,1-30 DPD,0,0,14009.66,9007.24,0.6429,2,2,0,28.0,84,0.3267,0.45,29954.24,4403.72,0,0,0,15.56,Low Priority,2.0,14409.76,2.0,2026-03-12,2.0,18451.81,12.38,Digital reminder + payment link
LOAN00005133,APP00008222,CUST0006922,Gujarat,Rajkot,Male,Salaried,Finance and Accounting,Upper Mass,71179,661,0.174,Mobile App,Consumer Durable Loan,Electronics,High,56.18,2025-10-25,47500.0,21.85,6,8428.77,Active,17364.04,40,31-60 DPD,0,0,50572.62,42143.850000000006,0.8333,1,0,1,24.833333333333332,116,0.24,0.45,17364.04,1875.32,1,0,0,23.3,Low Priority,7.0,34032.1,2.0,2026-06-27,7.0,10696.25,12.38,Priority phone call
LOAN00016639,APP00026932,CUST0000281,Maharashtra,Nagpur,Male,Salaried,Manufacturing,Mass Market,46291,704,0.335,Paid Search,Consumer Durable Loan,Furniture,Medium,73.13,2025-12-30,60000.0,17.71,9,7168.22,Active,27968.54,30,31-60 DPD,0,0,43009.32,22964.54,0.5339,1,1,0,23.666666666666668,115,0.24,0.45,27968.54,3020.6,1,0,0,23.6,Low Priority,3.0,2528.33,0.0,2026-06-10,3.0,15382.7,12.38,Digital reminder + payment link
LOAN00018495,APP00029925,CUST0013966,Rajasthan,Jaipur,Male,Salaried,Healthcare,Mass Market,41838,677,0.322,DSA Agent,Consumer Durable Loan,Electronics,High,50.92,2025-07-24,36500.0,21.98,24,1893.19,Active,23845.63,46,31-60 DPD,0,0,20825.09,17038.71,0.8182,1,1,4,16.09090909090909,96,0.24,0.45,23845.63,2575.33,1,0,0,23.48,Low Priority,8.0,4780.97,2.0,2026-06-16,8.0,14688.91,12.37,Priority phone call
LOAN00009633,APP00015409,CUST0020417,Telangana,Nizamabad,Female,Salaried,Education,Upper Mass,65033,725,0.349,Referral,Personal Loan,Home Improvement,Medium,71.93,2026-02-07,279000.0,21.7,12,26072.57,Active,202245.25,6,1-30 DPD,0,0,104290.28,78217.70999999999,0.75,1,0,0,29.5,117,0.0732,0.45,202245.25,6661.96,0,0,0,9.08,Low Priority,1.0,47469.27,0.0,2026-02-07,1.0,111234.89,12.36,Digital reminder + payment link
LOAN00003550,APP00005662,CUST0010234,Uttar Pradesh,Lucknow,Female,Salaried,IT and Services,Upper Mass,58018,692,0.336,Website,Consumer Durable Loan,Laptop,Medium,64.37,2024-05-30,50000.0,20.94,12,4654.25,Active,8304.39,55,61-90 DPD,0,0,55851.0,54443.479999999996,0.9748,0,1,1,7.25,55,0.24,0.45,8304.39,896.87,1,0,0,23.04,Low Priority,15.0,39892.51,3.0,2026-06-25,15.0,5389.55,12.36,Priority phone call
LOAN00013829,APP00022287,CUST0020741,Tamil Nadu,Coimbatore,Male,Contract Worker,Operations Support,Mass Market,44693,640,0.292,Referral,Salary Advance,Emergency Expense,High,45.04,2026-04-26,15500.0,23.09,3,5366.76,Active,14910.75,35,31-60 DPD,0,0,10733.52,10733.52,1.0,0,0,0,0.0,0,0.24,0.45,14910.75,1610.36,1,0,0,23.23,Low Priority,3.0,4682.92,0.0,2026-06-26,3.0,8200.91,12.35,Priority phone call
LOAN00009085,APP00014558,CUST0013013,Karnataka,Hubballi,Female,Salaried,Healthcare,Affluent,100315,710,0.132,Website,Personal Loan,Medical Expense,Low,92.95,2026-03-08,176000.0,17.44,12,16088.81,Active,140742.94,26,31-60 DPD,0,0,48266.43,32177.62,0.6667,1,0,0,26.0,78,0.0247,0.45,140742.94,1564.36,0,0,0,5.14,Low Priority,3.0,67723.58,2.0,2026-05-07,3.0,86697.65,12.34,Digital reminder + payment link
